date,hour,zone,congestion_index,estimated_vehicles,avg_speed_kmh,co2_emissions_kg,fuel_waste_liters,is_weekend
2025-03-05,0,Academic City,0.037,542,65.1,34.01,18.4,False
2025-03-05,1,Academic City,0.072,513,61.7,33.55,7.8,False
2025-03-05,2,Academic City,0.047,557,64.7,35.4,12.9,False
2025-03-05,3,Academic City,0.038,475,68.3,29.87,0.0,False
2025-03-05,4,Academic City,0.067,512,65.9,33.28,15.2,False
2025-03-05,5,Academic City,0.038,585,65.2,36.79,38.0,False
2025-03-05,6,Academic City,0.281,634,54.3,51.42,36.5,False
2025-03-05,7,Academic City,0.322,642,49.2,54.03,69.0,False
2025-03-05,8,Academic City,0.436,740,42.8,68.62,79.5,False
2025-03-05,9,Academic City,0.441,715,42.4,66.57,130.3,False
2025-03-05,10,Academic City,0.256,652,56.4,51.66,50.3,False
2025-03-05,11,Academic City,0.298,655,44.9,53.96,80.4,False
2025-03-05,12,Academic City,0.224,605,51.3,46.46,74.2,False
2025-03-05,13,Academic City,0.375,666,46.1,58.67,92.6,False
2025-03-05,14,Academic City,0.453,707,49.5,66.44,81.7,False
2025-03-05,15,Academic City,0.333,619,45.0,52.62,80.7,False
2025-03-05,16,Academic City,0.299,624,47.8,51.42,49.3,False
2025-03-05,17,Academic City,0.623,831,34.4,88.67,134.5,False
2025-03-05,18,Academic City,0.698,891,31.5,100.08,136.9,False
2025-03-05,19,Academic City,0.571,826,42.0,84.95,98.8,False
2025-03-05,20,Academic City,0.322,650,49.9,54.68,52.0,False
2025-03-05,21,Academic City,0.374,710,48.0,62.54,80.0,False
2025-03-05,22,Academic City,0.328,674,50.0,57.03,45.5,False
2025-03-05,23,Academic City,0.131,538,57.3,37.57,13.4,False
2025-03-05,0,Jumeirah,0.137,562,56.9,39.5,24.0,False
2025-03-05,1,Jumeirah,0.045,518,62.3,32.82,8.3,False
2025-03-05,2,Jumeirah,0.084,550,61.4,36.48,16.4,False
2025-03-05,3,Jumeirah,0.06,591,62.5,38.12,37.9,False
2025-03-05,4,Jumeirah,0.073,544,59.1,35.63,0.0,False
2025-03-05,5,Jumeirah,0.169,577,58.1,41.95,27.1,False
2025-03-05,6,Jumeirah,0.175,579,55.2,42.32,29.8,False
2025-03-05,7,Jumeirah,0.502,736,44.1,71.87,108.2,False
2025-03-05,8,Jumeirah,0.847,929,27.3,114.75,176.8,False
2025-03-05,9,Jumeirah,0.551,775,36.9,78.55,119.8,False
2025-03-05,10,Jumeirah,0.425,764,44.6,70.21,86.0,False
2025-03-05,11,Jumeirah,0.363,697,49.1,60.78,61.9,False
2025-03-05,12,Jumeirah,0.398,697,47.3,62.62,65.6,False
2025-03-05,13,Jumeirah,0.479,735,39.7,70.5,104.1,False
2025-03-05,14,Jumeirah,0.355,725,52.9,62.81,82.1,False
2025-03-05,15,Jumeirah,0.395,664,48.8,59.52,86.9,False
2025-03-05,16,Jumeirah,0.66,851,35.2,93.2,118.9,False
2025-03-05,17,Jumeirah,0.703,787,37.1,88.73,140.5,False
2025-03-05,18,Jumeirah,0.789,882,32.9,105.12,145.2,False
2025-03-05,19,Jumeirah,0.659,792,29.8,86.67,134.5,False
2025-03-05,20,Jumeirah,0.652,785,38.6,85.5,156.6,False
2025-03-05,21,Jumeirah,0.347,692,49.0,59.51,79.9,False
2025-03-05,22,Jumeirah,0.302,598,50.0,49.44,63.5,False
2025-03-05,23,Jumeirah,0.132,573,57.5,40.05,18.0,False
2025-03-05,0,Al Barsha,0.115,521,57.0,35.74,20.2,False
2025-03-05,1,Al Barsha,0.0,540,66.6,32.4,0.0,False
2025-03-05,2,Al Barsha,0.055,539,65.4,34.55,14.8,False
2025-03-05,3,Al Barsha,0.16,485,56.1,34.92,42.9,False
2025-03-05,4,Al Barsha,0.0,466,64.2,27.96,11.8,False
2025-03-05,5,Al Barsha,0.126,538,63.9,37.35,7.3,False
2025-03-05,6,Al Barsha,0.158,560,54.5,40.22,48.3,False
2025-03-05,7,Al Barsha,0.723,847,29.0,96.78,148.5,False
2025-03-05,8,Al Barsha,0.81,854,26.8,103.09,156.5,False
2025-03-05,9,Al Barsha,0.746,877,34.0,101.72,155.0,False
2025-03-05,10,Al Barsha,0.523,787,36.9,78.06,110.6,False
2025-03-05,11,Al Barsha,0.473,746,37.4,71.22,82.8,False
2025-03-05,12,Al Barsha,0.603,855,36.7,89.99,121.3,False
2025-03-05,13,Al Barsha,0.606,806,37.4,85.01,114.6,False
2025-03-05,14,Al Barsha,0.428,727,48.4,66.96,96.0,False
2025-03-05,15,Al Barsha,0.558,821,34.7,83.63,107.4,False
2025-03-05,16,Al Barsha,0.581,806,34.1,83.49,131.7,False
2025-03-05,17,Al Barsha,0.898,1001,18.4,127.5,179.8,False
2025-03-05,18,Al Barsha,0.863,909,27.9,113.34,167.8,False
2025-03-05,19,Al Barsha,0.754,905,31.3,105.45,133.3,False
2025-03-05,20,Al Barsha,0.666,834,32.9,91.72,145.1,False
2025-03-05,21,Al Barsha,0.614,814,36.0,86.33,144.4,False
2025-03-05,22,Al Barsha,0.415,685,47.2,62.44,94.3,False
2025-03-05,23,Al Barsha,0.155,533,55.5,38.19,62.3,False
2025-03-05,0,Airport Area,0.152,623,60.6,44.5,0.0,False
2025-03-05,1,Airport Area,0.013,556,58.4,33.9,6.4,False
2025-03-05,2,Airport Area,0.016,491,72.6,30.06,12.1,False
2025-03-05,3,Airport Area,0.149,600,52.5,42.71,24.6,False
2025-03-05,4,Airport Area,0.088,554,61.5,36.9,12.5,False
2025-03-05,5,Airport Area,0.111,547,57.6,37.36,12.4,False
2025-03-05,6,Airport Area,0.266,622,52.3,49.72,43.0,False
2025-03-05,7,Airport Area,0.669,840,30.2,92.52,124.1,False
2025-03-05,8,Airport Area,1.0,1000,23.3,135.0,184.6,False
2025-03-05,9,Airport Area,0.804,863,27.1,103.82,163.9,False
2025-03-05,10,Airport Area,0.512,789,41.0,77.63,94.3,False
2025-03-05,11,Airport Area,0.634,829,35.5,89.15,143.5,False
2025-03-05,12,Airport Area,0.733,851,37.7,97.81,180.2,False
2025-03-05,13,Airport Area,0.867,960,29.3,120.02,176.3,False
2025-03-05,14,Airport Area,0.678,815,28.8,90.37,119.9,False
2025-03-05,15,Airport Area,0.68,863,30.5,95.77,130.4,False
2025-03-05,16,Airport Area,0.715,814,29.1,92.49,173.2,False
2025-03-05,17,Airport Area,1.0,979,19.2,132.17,190.2,False
2025-03-05,18,Airport Area,1.0,981,13.7,132.44,219.1,False
2025-03-05,19,Airport Area,0.995,1028,18.9,138.39,191.1,False
2025-03-05,20,Airport Area,0.803,862,28.4,103.64,150.7,False
2025-03-05,21,Airport Area,0.541,758,38.0,76.23,101.7,False
2025-03-05,22,Airport Area,0.539,734,40.9,73.7,95.9,False
2025-03-05,23,Airport Area,0.259,571,51.0,45.33,71.4,False
2025-03-06,0,Deira,0.189,647,58.9,47.99,47.2,False
2025-03-06,1,Deira,0.101,564,65.6,38.11,0.0,False
2025-03-06,2,Deira,0.016,531,69.6,32.49,0.0,False
2025-03-06,3,Deira,0.121,549,55.5,37.9,41.1,False
2025-03-06,4,Deira,0.01,522,66.0,31.73,10.4,False
2025-03-06,5,Deira,0.142,571,60.3,40.34,7.7,False
2025-03-06,6,Deira,0.396,726,49.1,65.11,68.1,False
2025-03-06,7,Deira,0.675,862,32.0,95.38,151.7,False
2025-03-06,8,Deira,1.0,997,21.5,134.59,216.5,False
2025-03-06,9,Deira,0.844,982,27.5,121.1,174.8,False
2025-03-06,10,Deira,0.793,918,28.1,109.66,173.5,False
2025-03-06,11,Deira,0.691,870,34.1,97.26,115.7,False
2025-03-06,12,Deira,0.737,817,33.0,94.15,181.5,False
2025-03-06,13,Deira,0.883,917,26.9,115.76,188.1,False
2025-03-06,14,Deira,0.614,807,35.1,85.57,117.7,False
2025-03-06,15,Deira,0.589,783,40.6,81.55,114.3,False
2025-03-06,16,Deira,0.757,869,27.2,101.51,168.6,False
2025-03-06,17,Deira,0.996,937,20.7,126.21,189.9,False
2025-03-06,18,Deira,1.0,982,20.8,132.57,199.9,False
2025-03-06,19,Deira,0.986,1005,19.2,134.59,179.7,False
2025-03-06,20,Deira,0.918,973,20.1,125.39,158.4,False
2025-03-06,21,Deira,0.682,844,38.8,93.83,137.4,False
2025-03-06,22,Deira,0.342,699,51.2,59.87,47.9,False
2025-03-06,23,Deira,0.252,598,51.1,47.2,45.1,False
2025-03-06,0,Bur Dubai,0.129,535,61.3,37.27,12.0,False
2025-03-06,1,Bur Dubai,0.131,564,60.8,39.37,32.4,False
2025-03-06,2,Bur Dubai,0.043,527,61.9,33.31,0.0,False
2025-03-06,3,Bur Dubai,0.157,551,56.9,39.54,18.9,False
2025-03-06,4,Bur Dubai,0.062,569,64.7,36.77,0.0,False
2025-03-06,5,Bur Dubai,0.045,521,66.0,33.0,30.9,False
2025-03-06,6,Bur Dubai,0.241,592,54.3,46.23,29.9,False
2025-03-06,7,Bur Dubai,0.664,853,32.4,93.68,144.2,False
2025-03-06,8,Bur Dubai,0.947,982,21.9,128.69,185.5,False
2025-03-06,9,Bur Dubai,0.812,912,25.2,110.28,165.2,False
2025-03-06,10,Bur Dubai,0.628,818,35.6,87.63,113.4,False
2025-03-06,11,Bur Dubai,0.52,764,39.9,75.63,84.9,False
2025-03-06,12,Bur Dubai,0.688,879,30.7,98.13,131.3,False
2025-03-06,13,Bur Dubai,0.768,887,31.8,104.31,137.8,False
2025-03-06,14,Bur Dubai,0.35,682,50.2,58.81,70.5,False
2025-03-06,15,Bur Dubai,0.643,839,38.1,90.8,141.9,False
2025-03-06,16,Bur Dubai,0.654,852,36.2,92.9,112.4,False
2025-03-06,17,Bur Dubai,0.865,930,26.1,116.15,157.9,False
2025-03-06,18,Bur Dubai,0.929,1009,23.3,130.84,186.6,False
2025-03-06,19,Bur Dubai,0.916,968,26.3,124.58,204.0,False
2025-03-06,20,Bur Dubai,0.816,916,30.0,111.04,169.7,False
2025-03-06,21,Bur Dubai,0.485,759,43.7,73.13,80.2,False
2025-03-06,22,Bur Dubai,0.443,751,42.1,70.01,89.9,False
2025-03-06,23,Bur Dubai,0.262,626,54.8,49.88,47.1,False
2025-03-06,0,Downtown,0.138,514,56.4,36.15,36.4,False
2025-03-06,1,Downtown,0.056,530,65.4,34.03,34.1,False
2025-03-06,2,Downtown,0.088,575,64.3,38.3,18.8,False
2025-03-06,3,Downtown,0.006,509,65.0,30.76,0.0,False
2025-03-06,4,Downtown,0.0,501,62.5,30.06,5.1,False
2025-03-06,5,Downtown,0.169,620,56.2,45.04,28.2,False
2025-03-06,6,Downtown,0.254,610,55.3,48.23,42.3,False
2025-03-06,7,Downtown,0.836,888,25.2,108.98,179.6,False
2025-03-06,8,Downtown,1.0,1004,19.0,135.54,234.8,False
2025-03-06,9,Downtown,1.0,1010,17.5,136.35,179.6,False
2025-03-06,10,Downtown,0.685,823,32.9,91.67,126.4,False
2025-03-06,11,Downtown,0.601,787,37.9,82.69,126.6,False
2025-03-06,12,Downtown,0.665,845,36.4,92.84,124.7,False
2025-03-06,13,Downtown,0.894,914,22.8,116.14,171.7,False
2025-03-06,14,Downtown,0.811,936,26.9,113.08,167.9,False
2025-03-06,15,Downtown,0.602,747,41.8,78.56,122.8,False
2025-03-06,16,Downtown,0.831,957,21.0,117.04,171.8,False
2025-03-06,17,Downtown,1.0,1000,18.2,135.0,189.0,False
2025-03-06,18,Downtown,1.0,984,18.3,132.84,196.6,False
2025-03-06,19,Downtown,1.0,994,22.2,134.19,210.7,False
2025-03-06,20,Downtown,0.935,958,21.5,124.66,191.9,False
2025-03-06,21,Downtown,0.645,809,37.2,87.66,122.5,False
2025-03-06,22,Downtown,0.459,731,46.0,69.02,83.7,False
2025-03-06,23,Downtown,0.203,630,55.0,47.37,13.7,False
2025-03-06,0,Marina,0.153,563,59.3,40.25,46.4,False
2025-03-06,1,Marina,0.16,635,55.7,45.74,42.8,False
2025-03-06,2,Marina,0.09,562,64.6,37.5,0.0,False
2025-03-06,3,Marina,0.138,531,55.3,37.37,31.9,False
2025-03-06,4,Marina,0.0,512,64.7,30.72,0.0,False
2025-03-06,5,Marina,0.077,474,62.7,31.17,14.5,False
2025-03-06,6,Marina,0.208,649,55.0,49.09,19.1,False
2025-03-06,7,Marina,0.516,766,44.9,75.62,119.2,False
2025-03-06,8,Marina,0.675,810,36.7,89.58,137.9,False
2025-03-06,9,Marina,0.711,821,32.1,93.04,145.2,False
2025-03-06,10,Marina,0.377,695,46.2,61.36,90.3,False
2025-03-06,11,Marina,0.431,757,45.8,69.92,90.9,False
2025-03-06,12,Marina,0.514,758,47.5,74.68,85.4,False
2025-03-06,13,Marina,0.59,775,39.9,80.79,110.2,False
2025-03-06,14,Marina,0.606,880,34.4,92.78,141.4,False
2025-03-06,15,Marina,0.635,806,38.1,86.75,122.1,False
2025-03-06,16,Marina,0.448,718,41.0,67.2,72.2,False
2025-03-06,17,Marina,0.589,789,38.4,82.22,135.3,False
2025-03-06,18,Marina,0.863,1003,25.3,125.07,186.8,False
2025-03-06,19,Marina,0.907,958,23.2,122.68,175.1,False
2025-03-06,20,Marina,0.813,922,30.0,111.51,164.6,False
2025-03-06,21,Marina,0.644,793,35.6,85.88,106.8,False
2025-03-06,22,Marina,0.375,642,53.1,56.56,72.3,False
2025-03-06,23,Marina,0.287,645,53.2,52.56,47.8,False
2025-03-06,0,JBR,0.057,548,63.0,35.22,8.1,False
2025-03-06,1,JBR,0.0,479,65.5,28.74,16.9,False
2025-03-06,2,JBR,0.1,611,63.3,41.25,14.8,False
2025-03-06,3,JBR,0.0,482,67.7,28.92,14.8,False
2025-03-06,4,JBR,0.021,484,61.6,29.8,1.3,False
2025-03-06,5,JBR,0.0,507,62.0,30.42,0.0,False
2025-03-06,6,JBR,0.173,539,55.9,39.35,9.7,False
2025-03-06,7,JBR,0.398,700,46.7,62.9,50.6,False
2025-03-06,8,JBR,0.749,866,32.5,100.62,145.4,False
2025-03-06,9,JBR,0.738,865,32.6,99.76,134.6,False
2025-03-06,10,JBR,0.518,794,42.5,78.51,102.9,False
2025-03-06,11,JBR,0.328,654,51.7,55.32,63.4,False
2025-03-06,12,JBR,0.524,809,39.5,80.35,101.9,False
2025-03-06,13,JBR,0.588,793,36.1,82.57,124.4,False
2025-03-06,14,JBR,0.479,723,45.2,69.37,101.3,False
2025-03-06,15,JBR,0.38,749,48.8,66.31,99.4,False
2025-03-06,16,JBR,0.545,721,45.1,72.72,118.3,False
2025-03-06,17,JBR,0.776,854,28.4,100.94,154.6,False
2025-03-06,18,JBR,0.965,975,20.2,129.07,174.3,False
2025-03-06,19,JBR,0.79,894,27.0,106.59,150.6,False
2025-03-06,20,JBR,0.583,780,31.2,80.92,88.9,False
2025-03-06,21,JBR,0.359,728,47.3,63.29,90.6,False
2025-03-06,22,JBR,0.21,647,58.5,48.99,60.0,False
2025-03-06,23,JBR,0.264,669,52.4,53.37,42.3,False
2025-03-06,0,Business Bay,0.176,565,53.4,41.37,63.1,False
2025-03-06,1,Business Bay,0.136,575,58.3,40.38,33.9,False
2025-03-06,2,Business Bay,0.0,516,63.1,30.96,12.2,False
2025-03-06,3,Business Bay,0.0,485,63.9,29.1,0.0,False
2025-03-06,4,Business Bay,0.098,541,58.3,36.42,3.7,False
2025-03-06,5,Business Bay,0.134,628,61.2,44.0,44.2,False
2025-03-06,6,Business Bay,0.258,611,56.7,48.48,51.2,False
2025-03-06,7,Business Bay,0.746,879,31.3,101.93,115.0,False
2025-03-06,8,Business Bay,1.0,961,18.6,129.74,181.3,False
2025-03-06,9,Business Bay,0.934,965,22.9,125.52,160.1,False
2025-03-06,10,Business Bay,0.738,889,32.2,102.52,128.3,False
2025-03-06,11,Business Bay,0.759,901,31.4,105.35,153.7,False
2025-03-06,12,Business Bay,0.699,780,31.6,87.68,132.1,False
2025-03-06,13,Business Bay,0.715,832,34.0,94.55,139.9,False
2025-03-06,14,Business Bay,0.625,868,34.9,92.77,118.7,False
2025-03-06,15,Business Bay,0.731,886,31.2,101.75,120.1,False
2025-03-06,16,Business Bay,0.849,928,24.1,114.76,165.4,False
2025-03-06,17,Business Bay,0.958,957,22.8,126.18,191.2,False
2025-03-06,18,Business Bay,1.0,987,17.0,133.25,215.7,False
2025-03-06,19,Business Bay,1.0,986,20.0,133.11,206.4,False
2025-03-06,20,Business Bay,0.88,902,28.7,113.66,181.5,False
2025-03-06,21,Business Bay,0.701,874,35.2,98.36,140.8,False
2025-03-06,22,Business Bay,0.448,754,45.1,70.56,76.8,False
2025-03-06,23,Business Bay,0.253,712,51.4,56.25,58.8,False
2025-03-06,0,Al Quoz,0.04,479,65.8,30.17,14.3,False
2025-03-06,1,Al Quoz,0.1,541,55.3,36.53,17.7,False
2025-03-06,2,Al Quoz,0.14,611,58.8,43.07,12.8,False
2025-03-06,3,Al Quoz,0.0,458,57.9,27.48,1.9,False
2025-03-06,4,Al Quoz,0.0,443,65.6,26.58,8.7,False
2025-03-06,5,Al Quoz,0.079,526,60.1,34.68,33.4,False
2025-03-06,6,Al Quoz,0.163,617,53.8,44.55,15.1,False
2025-03-06,7,Al Quoz,0.446,713,48.5,66.61,98.4,False
2025-03-06,8,Al Quoz,0.649,755,31.3,82.03,130.5,False
2025-03-06,9,Al Quoz,0.499,744,34.7,72.5,128.3,False
2025-03-06,10,Al Quoz,0.402,674,47.1,60.78,113.3,False
2025-03-06,11,Al Quoz,0.436,700,49.2,64.87,87.7,False
2025-03-06,12,Al Quoz,0.522,817,38.7,81.03,106.4,False
2025-03-06,13,Al Quoz,0.516,693,38.0,68.39,114.0,False
2025-03-06,14,Al Quoz,0.524,785,43.6,77.96,102.6,False
2025-03-06,15,Al Quoz,0.418,662,39.0,60.47,76.9,False
2025-03-06,16,Al Quoz,0.497,716,45.2,69.67,84.3,False
2025-03-06,17,Al Quoz,0.571,781,37.1,80.3,101.3,False
2025-03-06,18,Al Quoz,0.678,822,34.2,91.14,148.6,False
2025-03-06,19,Al Quoz,0.694,818,34.7,91.65,136.1,False
2025-03-06,20,Al Quoz,0.606,845,38.6,89.1,152.9,False
2025-03-06,21,Al Quoz,0.417,736,46.3,67.19,70.0,False
2025-03-06,22,Al Quoz,0.306,674,54.2,55.93,57.8,False
2025-03-06,23,Al Quoz,0.146,597,56.4,42.34,25.7,False
2025-03-06,0,DIP,0.0,511,71.9,30.66,8.8,False
2025-03-06,1,DIP,0.077,577,59.2,37.97,30.0,False
2025-03-06,2,DIP,0.218,612,53.8,46.74,59.3,False
2025-03-06,3,DIP,0.0,470,61.4,28.2,16.4,False
2025-03-06,4,DIP,0.016,548,63.2,33.55,2.8,False
2025-03-06,5,DIP,0.165,576,58.2,41.71,26.3,False
2025-03-06,6,DIP,0.096,550,62.0,36.97,0.0,False
2025-03-06,7,DIP,0.391,682,48.2,60.92,76.6,False
2025-03-06,8,DIP,0.698,807,33.2,90.66,131.7,False
2025-03-06,9,DIP,0.499,720,41.1,70.14,91.3,False
2025-03-06,10,DIP,0.207,612,56.8,46.22,32.4,False
2025-03-06,11,DIP,0.458,711,41.9,67.09,110.2,False
2025-03-06,12,DIP,0.385,664,48.6,59.02,72.4,False
2025-03-06,13,DIP,0.531,749,42.2,74.8,101.3,False
2025-03-06,14,DIP,0.53,744,39.3,74.21,104.9,False
2025-03-06,15,DIP,0.388,689,47.7,61.38,93.6,False
2025-03-06,16,DIP,0.516,717,47.5,70.76,111.4,False
2025-03-06,17,DIP,0.633,813,34.1,87.36,136.3,False
2025-03-06,18,DIP,0.588,768,37.6,79.96,144.1,False
2025-03-06,19,DIP,0.629,805,33.2,86.29,172.1,False
2025-03-06,20,DIP,0.35,645,48.7,55.62,67.1,False
2025-03-06,21,DIP,0.407,633,49.3,57.32,74.3,False
2025-03-06,22,DIP,0.371,665,47.0,58.4,61.1,False
2025-03-06,23,DIP,0.151,594,59.1,42.38,38.1,False
2025-03-06,0,Academic City,0.09,528,62.9,35.23,4.1,False
2025-03-06,1,Academic City,0.0,444,61.2,26.64,0.0,False
2025-03-06,2,Academic City,0.163,598,59.3,43.21,32.2,False
2025-03-06,3,Academic City,0.224,605,56.2,46.48,42.3,False
2025-03-06,4,Academic City,0.0,483,62.3,28.98,8.6,False
2025-03-06,5,Academic City,0.0,438,65.3,26.28,0.0,False
2025-03-06,6,Academic City,0.149,559,55.1,39.78,25.0,False
2025-03-06,7,Academic City,0.257,651,53.9,51.6,62.2,False
2025-03-06,8,Academic City,0.44,673,43.6,62.57,89.2,False
2025-03-06,9,Academic City,0.443,771,42.0,71.9,88.2,False
2025-03-06,10,Academic City,0.311,660,55.2,55.0,65.2,False
2025-03-06,11,Academic City,0.204,572,56.4,43.08,31.5,False
2025-03-06,12,Academic City,0.296,619,51.2,50.88,69.3,False
2025-03-06,13,Academic City,0.379,693,43.5,61.25,103.4,False
2025-03-06,14,Academic City,0.357,662,44.9,57.46,91.0,False
2025-03-06,15,Academic City,0.481,741,41.6,71.17,79.3,False
2025-03-06,16,Academic City,0.316,658,53.3,55.08,52.7,False
2025-03-06,17,Academic City,0.497,727,41.6,70.72,73.3,False
2025-03-06,18,Academic City,0.592,820,37.9,85.6,91.6,False
2025-03-06,19,Academic City,0.557,821,36.3,83.55,110.9,False
2025-03-06,20,Academic City,0.505,773,44.5,75.65,78.8,False
2025-03-06,21,Academic City,0.32,619,51.1,52.01,67.4,False
2025-03-06,22,Academic City,0.379,684,48.8,60.46,52.8,False
2025-03-06,23,Academic City,0.245,663,55.1,51.98,41.0,False
2025-03-06,0,Jumeirah,0.113,600,62.2,41.1,19.4,False
2025-03-06,1,Jumeirah,0.074,590,57.0,38.68,6.8,False
2025-03-06,2,Jumeirah,0.113,519,56.4,35.55,20.8,False
2025-03-06,3,Jumeirah,0.162,566,58.2,40.85,24.5,False
2025-03-06,4,Jumeirah,0.025,500,67.4,30.95,0.0,False
2025-03-06,5,Jumeirah,0.041,550,63.5,34.67,0.0,False
2025-03-06,6,Jumeirah,0.27,616,53.0,49.44,59.9,False
2025-03-06,7,Jumeirah,0.544,782,41.0,78.85,116.6,False
2025-03-06,8,Jumeirah,0.603,799,40.2,84.06,134.8,False
2025-03-06,9,Jumeirah,0.526,713,41.1,70.92,119.0,False
2025-03-06,10,Jumeirah,0.41,693,49.5,62.88,98.5,False
2025-03-06,11,Jumeirah,0.515,755,40.4,74.44,113.8,False
2025-03-06,12,Jumeirah,0.522,724,46.4,71.78,113.2,False
2025-03-06,13,Jumeirah,0.425,733,44.7,67.34,79.9,False
2025-03-06,14,Jumeirah,0.449,706,50.6,66.12,76.0,False
2025-03-06,15,Jumeirah,0.406,708,51.1,64.04,82.6,False
2025-03-06,16,Jumeirah,0.632,802,31.8,86.16,121.0,False
2025-03-06,17,Jumeirah,0.649,814,38.1,88.47,147.0,False
2025-03-06,18,Jumeirah,0.904,940,22.9,120.1,169.5,False
2025-03-06,19,Jumeirah,0.659,820,35.1,89.74,154.4,False
2025-03-06,20,Jumeirah,0.538,735,39.3,73.77,136.1,False
2025-03-06,21,Jumeirah,0.559,779,42.6,79.41,102.2,False
2025-03-06,22,Jumeirah,0.319,618,50.5,51.86,53.7,False
2025-03-06,23,Jumeirah,0.165,602,58.1,43.59,24.8,False
2025-03-06,0,Al Barsha,0.072,538,65.5,35.2,15.7,False
2025-03-06,1,Al Barsha,0.124,558,57.7,38.65,20.0,False
2025-03-06,2,Al Barsha,0.0,522,62.7,31.32,0.0,False
2025-03-06,3,Al Barsha,0.166,554,57.8,40.12,36.8,False
2025-03-06,4,Al Barsha,0.13,531,59.9,37.06,13.2,False
2025-03-06,5,Al Barsha,0.026,544,68.0,33.69,16.2,False
2025-03-06,6,Al Barsha,0.175,564,54.3,41.25,27.6,False
2025-03-06,7,Al Barsha,0.56,760,44.4,77.51,129.4,False
2025-03-06,8,Al Barsha,0.926,970,23.7,125.59,190.0,False
2025-03-06,9,Al Barsha,0.722,882,36.2,100.66,161.1,False
2025-03-06,10,Al Barsha,0.58,806,42.5,83.41,109.3,False
2025-03-06,11,Al Barsha,0.535,803,42.1,80.42,99.6,False
2025-03-06,12,Al Barsha,0.423,708,46.3,64.93,88.4,False
2025-03-06,13,Al Barsha,0.624,822,44.4,87.8,126.0,False
2025-03-06,14,Al Barsha,0.605,782,37.7,82.39,115.5,False
2025-03-06,15,Al Barsha,0.465,735,43.0,69.75,90.9,False
2025-03-06,16,Al Barsha,0.532,767,34.0,76.65,108.3,False
2025-03-06,17,Al Barsha,0.744,917,26.0,106.19,133.7,False
2025-03-06,18,Al Barsha,0.859,940,23.0,116.98,184.1,False
2025-03-06,19,Al Barsha,0.845,911,24.0,112.4,180.5,False
2025-03-06,20,Al Barsha,0.722,885,26.9,101.04,138.5,False
2025-03-06,21,Al Barsha,0.596,849,35.1,88.89,118.4,False
2025-03-06,22,Al Barsha,0.433,724,45.9,66.96,93.8,False
2025-03-06,23,Al Barsha,0.225,553,53.8,42.51,40.9,False
2025-03-06,0,Airport Area,0.228,606,55.5,46.73,35.0,False
2025-03-06,1,Airport Area,0.106,501,62.1,34.04,40.7,False
2025-03-06,2,Airport Area,0.003,515,67.9,31.03,0.0,False
2025-03-06,3,Airport Area,0.148,540,59.4,38.38,63.4,False
2025-03-06,4,Airport Area,0.0,493,65.3,29.58,2.2,False
2025-03-06,5,Airport Area,0.002,479,64.5,28.8,0.0,False
2025-03-06,6,Airport Area,0.257,626,56.4,49.62,68.1,False
2025-03-06,7,Airport Area,0.585,773,38.6,80.32,109.3,False
2025-03-06,8,Airport Area,1.0,995,19.4,134.33,193.1,False
2025-03-06,9,Airport Area,0.821,906,26.7,110.17,156.8,False
2025-03-06,10,Airport Area,0.576,727,35.3,75.03,111.9,False
2025-03-06,11,Airport Area,0.629,777,35.5,83.27,104.7,False
2025-03-06,12,Airport Area,0.786,921,27.5,109.58,156.2,False
2025-03-06,13,Airport Area,0.747,796,29.5,92.35,159.8,False
2025-03-06,14,Airport Area,0.514,735,40.5,72.43,89.5,False
2025-03-06,15,Airport Area,0.516,784,45.0,77.39,89.0,False
2025-03-06,16,Airport Area,0.599,745,29.3,78.15,107.1,False
2025-03-06,17,Airport Area,0.916,959,18.7,123.41,193.3,False
2025-03-06,18,Airport Area,0.985,958,21.2,128.22,187.8,False
2025-03-06,19,Airport Area,1.0,980,22.1,132.3,191.0,False
2025-03-06,20,Airport Area,0.782,914,32.3,108.44,158.7,False
2025-03-06,21,Airport Area,0.558,791,38.0,80.59,107.2,False
2025-03-06,22,Airport Area,0.288,653,59.0,53.28,51.6,False
2025-03-06,23,Airport Area,0.197,563,52.5,42.09,17.6,False
2025-03-07,0,Deira,0.159,542,58.3,38.97,42.0,True
2025-03-07,1,Deira,0.043,548,65.8,34.63,5.0,True
2025-03-07,2,Deira,0.019,518,62.8,31.82,0.0,True
2025-03-07,3,Deira,0.012,517,63.6,31.49,22.3,True
2025-03-07,4,Deira,0.208,591,57.4,44.66,50.6,True
2025-03-07,5,Deira,0.064,557,61.4,36.11,0.0,True
2025-03-07,6,Deira,0.0,553,59.7,33.18,0.0,True
2025-03-07,7,Deira,0.593,827,45.5,86.42,132.4,True
2025-03-07,8,Deira,0.794,912,30.3,109.0,146.1,True
2025-03-07,9,Deira,0.652,773,31.2,84.19,128.7,True
2025-03-07,10,Deira,0.549,812,36.5,82.13,110.5,True
2025-03-07,11,Deira,0.554,802,41.2,81.44,108.1,True
2025-03-07,12,Deira,0.491,755,40.2,73.08,106.9,True
2025-03-07,13,Deira,0.604,826,38.4,86.98,121.9,True
2025-03-07,14,Deira,0.463,702,47.5,66.52,106.7,True
2025-03-07,15,Deira,0.582,790,42.4,81.91,113.0,True
2025-03-07,16,Deira,0.682,888,34.9,98.7,108.5,True
